message;severity;node;stamp;topics;location
"/rtabmap/rtabmap: approx_sync   = true";"2";"/rtabmap/rtabmap";"16.851000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/grid_prob_map,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/localization_pose,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/CommonDataSubscriber.cpp:CommonDataSubscriber::setupCallbacks:295"
"/rtabmap/rtabmap: rgbd_cameras = 1";"2";"/rtabmap/rtabmap";"16.851000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/grid_prob_map,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/localization_pose,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/CommonDataSubscriber.cpp:CommonDataSubscriber::setupCallbacks:294"
"/rtabmap/rtabmap: queue_size    = 10";"2";"/rtabmap/rtabmap";"16.851000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/grid_prob_map,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/localization_pose,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/CommonDataSubscriber.cpp:CommonDataSubscriber::setupCallbacks:293"
"rtabmap: Database version = \"0.17.6\".";"2";"/rtabmap/rtabmap";"16.842000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/grid_prob_map,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/localization_pose,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/CoreWrapper.cpp:CoreWrapper::onInit:512"
"rtabmapviz started.";"2";"/rtabmap/rtabmapviz";"16.742000000";"/rosout";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/GuiNode.cpp:main:71"
"
/rtabmap/rtabmapviz subscribed to (approx sync):
   /odom,
   /camera/rgb/image_raw,
   /camera/depth/image_raw,
   /camera/rgb/camera_info,
   /scan";"2";"/rtabmap/rtabmapviz";"16.742000000";"/rosout";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/CommonDataSubscriber.cpp:CommonDataSubscriber::setupCallbacks:379"
"Setup depth callback";"2";"/rtabmap/rtabmapviz";"16.673000000";"/rosout";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/impl/CommonDataSubscriberDepth.cpp:CommonDataSubscriber::setupDepthCallbacks:339"
"/rtabmap/rtabmapviz: approx_sync   = true";"2";"/rtabmap/rtabmapviz";"16.673000000";"/rosout";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/CommonDataSubscriber.cpp:CommonDataSubscriber::setupCallbacks:295"
"/rtabmap/rtabmapviz: rgbd_cameras = 1";"2";"/rtabmap/rtabmapviz";"16.673000000";"/rosout";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/CommonDataSubscriber.cpp:CommonDataSubscriber::setupCallbacks:294"
"/rtabmap/rtabmapviz: queue_size    = 10";"2";"/rtabmap/rtabmapviz";"16.673000000";"/rosout";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/CommonDataSubscriber.cpp:CommonDataSubscriber::setupCallbacks:293"
"rtabmap: Using database from \"/home/makemedie/.ros/rtabmap.db\" (0 MB).";"2";"/rtabmap/rtabmap";"16.636000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/grid_prob_map,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/localization_pose,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/CoreWrapper.cpp:CoreWrapper::onInit:487"
"rtabmap: Deleted database \"/home/makemedie/.ros/rtabmap.db\" (--delete_db_on_start or -d are set).";"2";"/rtabmap/rtabmap";"16.636000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/grid_prob_map,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/localization_pose,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/CoreWrapper.cpp:CoreWrapper::onInit:481"
"RTAB-Map detection rate = 1.000000 Hz";"2";"/rtabmap/rtabmap";"16.636000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/grid_prob_map,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/localization_pose,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/CoreWrapper.cpp:CoreWrapper::onInit:453"
"Parameters read = 0";"2";"/rtabmap/rtabmapviz";"16.406000000";"/rosout";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/PreferencesDialogROS.cpp:readCoreSettings:125"
"Setting \"Grid/RangeMax\" parameter to 0 (default 5.000000) as \"subscribe_scan\" or \"subscribe_scan_cloud\" is true.";"2";"/rtabmap/rtabmap";"16.311000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/grid_prob_map,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/localization_pose,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/CoreWrapper.cpp:CoreWrapper::onInit:377"
"Reading parameters from the ROS server...";"2";"/rtabmap/rtabmapviz";"16.014000000";"/rosout";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/PreferencesDialogROS.cpp:readCoreSettings:87"
"Setting RTAB-Map parameter \"Vis/MinInliers\"=\"15\"";"2";"/rtabmap/rtabmap";"15.879000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/grid_prob_map,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/localization_pose,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/CoreWrapper.cpp:CoreWrapper::onInit:255"
"Setting RTAB-Map parameter \"Vis/FeatureType\"=\"4\"";"2";"/rtabmap/rtabmap";"15.853000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/grid_prob_map,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/localization_pose,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/CoreWrapper.cpp:CoreWrapper::onInit:255"
"Setting RTAB-Map parameter \"SURF/HessianThreshold\"=\"100\"";"2";"/rtabmap/rtabmap";"15.781000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/grid_prob_map,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/localization_pose,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/CoreWrapper.cpp:CoreWrapper::onInit:255"
"Setting RTAB-Map parameter \"Rtabmap/DetectionRate\"=\"1\"";"2";"/rtabmap/rtabmap";"15.706000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/grid_prob_map,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/localization_pose,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/CoreWrapper.cpp:CoreWrapper::onInit:255"
"Setting RTAB-Map parameter \"Reg/Strategy\"=\"0\"";"2";"/rtabmap/rtabmap";"15.697000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/grid_prob_map,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/localization_pose,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/CoreWrapper.cpp:CoreWrapper::onInit:255"
"Setting RTAB-Map parameter \"Reg/Force3DoF\"=\"true\"";"2";"/rtabmap/rtabmap";"15.690000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/grid_prob_map,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/localization_pose,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/CoreWrapper.cpp:CoreWrapper::onInit:255"
"Setting RTAB-Map parameter \"Mem/NotLinkedNodesKept\"=\"false\"";"2";"/rtabmap/rtabmap";"15.270000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/grid_prob_map,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/localization_pose,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/CoreWrapper.cpp:CoreWrapper::onInit:255"
"Setting RTAB-Map parameter \"Kp/MaxFeatures\"=\"400\"";"2";"/rtabmap/rtabmap";"15.222000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/grid_prob_map,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/localization_pose,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/CoreWrapper.cpp:CoreWrapper::onInit:255"
"Setting RTAB-Map parameter \"Kp/DetectorStrategy\"=\"4\"";"2";"/rtabmap/rtabmap";"15.209000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/grid_prob_map,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/localization_pose,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/CoreWrapper.cpp:CoreWrapper::onInit:255"
"Setting RTAB-Map parameter \"Grid/FromDepth\"=\"false\"";"2";"/rtabmap/rtabmap";"15.113000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/global_path,/rtabmap/goal_out,/rtabmap/goal_reached,/rtabmap/grid_prob_map,/rtabmap/info,/rtabmap/labels,/rtabmap/local_path,/rtabmap/localization_pose,/rtabmap/mapData,/rtabmap/mapGraph,/rtabmap/mapPath,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/CoreWrapper.cpp:CoreWrapper::onInit:255"
"rtabmapviz: Using configuration from \"/opt/ros/kinetic/share/rtabmap_ros/launch/config/rgbd_gui.ini\"";"2";"/rtabmap/rtabmapviz";"0.000000000";"/rosout";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/GuiWrapper.cpp:GuiWrapper::GuiWrapper:95"
"rtabmap: odom_sensor_sync   = false";"2";"/rtabmap/rtabmap";"15.026000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/grid_prob_map,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/CoreWrapper.cpp:CoreWrapper::onInit:200"
"rtabmap: tf_tolerance  = 0.100000";"2";"/rtabmap/rtabmap";"15.026000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/grid_prob_map,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/CoreWrapper.cpp:CoreWrapper::onInit:199"
"rtabmap: tf_delay      = 0.050000";"2";"/rtabmap/rtabmap";"15.026000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/grid_prob_map,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/CoreWrapper.cpp:CoreWrapper::onInit:198"
"rtabmap: map_frame_id  = map";"2";"/rtabmap/rtabmap";"15.026000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/grid_prob_map,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/CoreWrapper.cpp:CoreWrapper::onInit:197"
"rtabmap: odom_frame_id = odom";"2";"/rtabmap/rtabmap";"15.026000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/grid_prob_map,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/CoreWrapper.cpp:CoreWrapper::onInit:189"
"rtabmap: frame_id      = robot_footprint";"2";"/rtabmap/rtabmap";"15.026000000";"/map,/rosout,/rtabmap/cloud_ground,/rtabmap/cloud_map,/rtabmap/cloud_obstacles,/rtabmap/grid_prob_map,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/rtabmap/octomap_binary,/rtabmap/octomap_empty_space,/rtabmap/octomap_full,/rtabmap/octomap_grid,/rtabmap/octomap_ground,/rtabmap/octomap_obstacles,/rtabmap/octomap_occupied_space,/rtabmap/proj_map,/rtabmap/scan_map,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/CoreWrapper.cpp:CoreWrapper::onInit:186"
"/rtabmap/rtabmap(maps): octomap_tree_depth         = 16";"2";"/rtabmap/rtabmap";"14.995000000";"/rosout,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/MapsManager.cpp:init:121"
"/rtabmap/rtabmap(maps): cloud_subtract_filtering_min_neighbors = 2";"2";"/rtabmap/rtabmap";"14.992000000";"/rosout,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/MapsManager.cpp:init:105"
"/rtabmap/rtabmap(maps): cloud_subtract_filtering   = false";"2";"/rtabmap/rtabmap";"14.992000000";"/rosout,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/MapsManager.cpp:init:104"
"/rtabmap/rtabmap(maps): cloud_output_voxelized     = true";"2";"/rtabmap/rtabmap";"14.992000000";"/rosout,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/MapsManager.cpp:init:103"
"/rtabmap/rtabmap(maps): map_negative_scan_ray_tracing = true";"2";"/rtabmap/rtabmap";"14.992000000";"/rosout,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/MapsManager.cpp:init:102"
"/rtabmap/rtabmap(maps): map_negative_poses_ignored = true";"2";"/rtabmap/rtabmap";"14.992000000";"/rosout,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/MapsManager.cpp:init:101"
"/rtabmap/rtabmap(maps): map_cleanup                = true";"2";"/rtabmap/rtabmap";"14.992000000";"/rosout,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/MapsManager.cpp:init:100"
"/rtabmap/rtabmap(maps): map_filter_angle           = 30.000000";"2";"/rtabmap/rtabmap";"14.992000000";"/rosout,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/MapsManager.cpp:init:99"
"/rtabmap/rtabmap(maps): map_filter_radius          = 0.000000";"2";"/rtabmap/rtabmap";"14.992000000";"/rosout,/rtabmap/move_base/cancel,/rtabmap/move_base/goal,/tf";"/tmp/binarydeb/ros-kinetic-rtabmap-ros-0.17.6/src/MapsManager.cpp:init:98"
"Initializing nodelet with 4 worker threads.";"2";"/rtabmap/rtabmap";"0.000000000";"/rosout";"/tmp/binarydeb/ros-kinetic-nodelet-1.9.14/src/loader.cpp:Loader::Impl::advertiseRosApi:233"
